Fuel Loadings = tons / acre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macroplot,MonStatusOrd,MonStatus,OneHr,TenHr,HunHr,FineWood,ThSound,ThRotten,ThousandHourDc1Sz1,ThousandHourDc1Sz2,ThousandHourDc1Sz3,ThousandHourDc1Sz4,ThousandHourDc1Sz5,ThousandHourDc2Sz1,ThousandHourDc2Sz2,ThousandHourDc2Sz3,ThousandHourDc2Sz4,ThousandHourDc2Sz5,ThousandHourDc3Sz1,ThousandHourDc3Sz2,ThousandHourDc3Sz3,ThousandHourDc3Sz4,ThousandHourDc3Sz5,ThousandHourDc4Sz1,ThousandHourDc4Sz2,ThousandHourDc4Sz3,ThousandHourDc4Sz4,ThousandHourDc4Sz5,ThousandHourDc5Sz1,ThousandHourDc5Sz2,ThousandHourDc5Sz3,ThousandHourDc5Sz4,ThousandHourDc5Sz5,Th_3_6_Snd,Th_6_12_Snd,Th_12_20_Snd,Th_20_35_Snd,Th_35_50_Snd,Th_GT_50_Snd,Th_3_6_Rot,Th_6_12_Rot,Th_12_20_Rot,Th_20_35_Rot,Th_35_50_Rot,Th_GT_50_Rot,TotalWood,Duff,Litter,TotalAll,DuffDep,LittDep,TotDep,FuelBedDep
PIPO 11,8,01Year2,0.066883387,0.29258814,0.60149712,0.960968647,0.191514628,1.194793269,0,0,0,0,0,0,0,0,0,0,0.191514628,0,0,0,0,0.456739553,0.738053716,0,0,0,0,0,0,0,0,0.191514628,0,0,0,0,0,0.456739553,0.738053716,0,0,0,0,2.347276545,4.72671375,2.048000625,9.12199092,0.275,0.7375,1.0125,0
PIPO 11,9,01Year5,0.025120051,0.350782663,0,0.375902713,1.949428545,0,0,0,0,0,0,0,0,0,0,0,0.577534335,1.37189421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577534335,1.37189421,0,0,0,0,0,0,0,0,0,0,2.325331258,4.125132,2.34652275,8.796986008,0.24,0.845,1.085,0
PIPO 11,13,02Post,0.016741282,0.175475903,0.300501246,0.492718432,0.792773288,0,0,0,0,0,0,0,0,0,0,0,0.361865376,0.430907913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361865376,0.430907913,0,0,0,0,0,0,0,0,0,0,1.28549172,4.168102125,0.722007,6.175600845,0.2425,0.26,0.5025,0
PIPO 11,14,02Year1,0.016735865,0,0,0.016735865,0.299062294,0,0,0,0,0,0,0,0,0,0,0,0.299062294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299062294,0,0,0,0,0,0,0,0,0,0,0,0.315798159,5.715026625,0.701179875,6.732004659,0.3325,0.2525,0.585,0
PIPO 11,15,02Year2,0.025095455,0.058459893,0,0.083555347,0.361865376,0.10702802,0,0,0,0,0,0,0,0,0,0,0.361865376,0,0,0,0,0.10702802,0,0,0,0,0,0,0,0,0,0.361865376,0,0,0,0,0,0.10702802,0,0,0,0,0,0.552448743,5.629086375,2.048000625,8.229535743,0.3275,0.7375,1.065,0
PIPO 11,16,02Year5,0.033446703,0.116849724,0.601302364,0.751598791,0.653092711,0.755590503,0,0,0,0,0,0,0,0,0,0,0.146869739,0.506222973,0,0,0,0.264135311,0.491455192,0,0,0,0,0,0,0,0,0.146869739,0.506222973,0,0,0,0,0.264135311,0.491455192,0,0,0,0,2.160282006,4.125132,1.45789875,7.743312756,0.24,0.525,0.765,0
PIPO 11,19,03Post,0.058537149,0.467667418,0,0.526204566,0.991033105,0,0,0,0,0,0,0,0,0,0,0,0.484810132,0.506222973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484810132,0.506222973,0,0,0,0,0,0,0,0,0,0,1.517237671,1.074253125,0.444312,3.035802796,0.0625,0.16,0.2225,0
PIPO 11,20,03Year1,0.033487983,0.350817693,0.300995874,0.68530155,0.546297464,0,0,0,0,0,0,0,0,0,0,0,0.114959546,0.431337918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114959546,0.431337918,0,0,0,0,0,0,0,0,0,0,1.231599014,1.074253125,0.722007,3.027859139,0.0625,0.26,0.3225,0
PIPO 11,21,03Year2,0.025078771,0.117016011,0.300801118,0.442895899,3.425036079,0,0,0,0,0,0,0,0,0,0,0,0.357744216,0,0,3.067291863,0,0,0,0,0,0,0,0,0,0,0,0.357744216,0,3.067291863,0,0,0,0,0,0,0,0,0,3.867931978,2.191476375,1.37459025,7.433998603,0.1275,0.495,0.6225,0
PIPO 11,22,03Year5,0.033428342,0.116919785,0,0.150348128,3.577644501,0,0,0,0,0,0,0,0,0,0,0,0.114959546,0,0,3.462684955,0,0,0,0,0,0,0,0,0,0,0,0.114959546,0,3.462684955,0,0,0,0,0,0,0,0,0,3.727992628,1.847715375,1.1940885,6.769796503,0.1075,0.43,0.5375,0
PIPO 11,23,03Year10,0.175602222,0.526249701,0,0.701851923,1.068782104,0,0,0,0,0,0,0,0,0,0,0,0.514752511,0.554029593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514752511,0.554029593,0,0,0,0,0,0,0,0,0,0,1.770634027,2.363356875,1.187146125,5.321137027,0.1375,0.4275,0.565,0
PIPO 12,5,Pre,0.100234927,0.175239542,0.300261133,0.575735602,3.10065592,0,0,0,0,0,0,0,0,0,0,0,1.378401523,0,0,1.722254397,0,0,0,0,0,0,0,0,0,0,0,1.378401523,0,1.722254397,0,0,0,0,0,0,0,0,0,3.676391523,6.44551875,3.81830625,13.94021652,0.375,1.375,1.75,0
PIPO 12,6,01Post,0.033411642,0.175239542,0.300261133,0.508912318,0,0.0893952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893952,0,0,0,0,0,0.598307518,8.594025,0.909451125,10.10178364,0.5,0.3275,0.8275,0
PIPO 12,7,01Year1,0.091882016,0.350479085,0.9007834,1.3431445,0,2.691022496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357929999,0.368842499,0,1.964249997,0,0,0,0,0,0,0,0,0,0,0,0,0.357929999,0.368842499,1.964249997,0,0,0,4.034166996,2.750088,1.617573375,8.401828371,0.16,0.5825,0.7425,0
PIPO 12,8,01Year2,0.041764553,0.292065904,0,0.333830457,1.581723223,0.1539972,0,0,0,0,0,0,0,0,0,0,0,0,1.581723223,0,0,0.1539972,0,0,0,0,0,0,0,0,0,0,1.581723223,0,0,0,0,0.1539972,0,0,0,0,0,2.069550879,1.5469245,1.90221075,5.518686129,0.09,0.685,0.775,0
PIPO 12,9,01Year5,0.025058732,0.467305446,0,0.492364178,1.154149648,0,0,0,0,0,0,0,0,0,0,0,0.388703249,0.765446399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388703249,0.765446399,0,0,0,0,0,0,0,0,0,0,1.646513826,4.425922875,0.93027825,7.002714951,0.2575,0.335,0.5925,0
PIPO 12,13,02Post,0,0.175239542,0.300261133,0.475500676,0.484384049,0,0,0,0,0,0,0,0,0,0,0,0.484384049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484384049,0,0,0,0,0,0,0,0,0,0,0,0.959884725,2.32038675,0.666468,3.946739475,0.135,0.24,0.375,0
PIPO 12,14,02Year1,0.033411642,0.233652723,0.600522266,0.867586632,0.1913616,0,0,0,0,0,0,0,0,0,0,0,0.1913616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1913616,0,0,0,0,0,0,0,0,0,0,0,1.058948231,6.230668125,0.666468,7.956084356,0.3625,0.24,0.6025,0
PIPO 12,15,02Year2,0.033411642,0.175239542,0.300261133,0.508912318,0.2990025,0,0,0,0,0,0,0,0,0,0,0,0.2990025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2990025,0,0,0,0,0,0,0,0,0,0,0,0.807914817,3.86731125,1.29128175,5.966507817,0.225,0.465,0.69,0
PIPO 12,16,02Year5,0.058470374,0.175239542,0,0.233709916,0.242192025,0.3164625,0,0,0,0,0,0,0,0,0,0,0.242192025,0,0,0,0,0.3164625,0,0,0,0,0,0,0,0,0,0.242192025,0,0,0,0,0,0.3164625,0,0,0,0,0,0.79236444,3.480580125,2.395119375,6.66806394,0.2025,0.8625,1.065,0
PIPO 12,19,03Post,0.016705821,0.116826362,0,0.133532183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133532183,0.472671375,0.312406875,0.918610433,0.0275,0.1125,0.14,0
PIPO 12,20,03Year1,0.025058732,0.233652723,0,0.258711455,2.6910225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6910225,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6910225,0,0,0,0,0,0,0,0,0,2.949733955,0.5156415,0.742834125,4.20820958,0.03,0.2675,0.2975,0
PIPO 12,21,03Year2,0.008352911,0.175239542,0.300261133,0.483853586,2.6910225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6910225,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6910225,0,0,0,0,0,0,0,0,0,3.174876086,0.386731125,0.944163,4.505770211,0.0225,0.34,0.3625,0
PIPO 12,22,03Year5,0.033411642,0.175239542,0,0.208651185,2.514611025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.514611025,0,0,0,0,0,0,0,0,0,0,0,0,0,2.514611025,0,0,0,0,0,0,0,0,0,2.72326221,1.5469245,1.332936,5.60312271,0.09,0.48,0.57,0
PIPO 12,23,03Year10,0.175411122,0.233652723,0.300261133,0.709324978,3.0617856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0617856,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0617856,0,0,0,0,0,0,0,0,0,3.771110578,7.0471005,2.089654875,12.90786595,0.41,0.7525,1.1625,0
PIPO 13,5,Pre,0.008354581,0.116849724,0.6007174,0.725921705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725921705,8.722935375,3.15183825,12.60069533,0.5075,1.135,1.6425,0
PIPO 13,6,01Post,0.050153364,0.175289185,0.30039622,0.52583877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52583877,5.156415,1.45789875,7.14015252,0.3,0.525,0.825,0
PIPO 13,7,01Year1,0.041801285,0,0.30039622,0.342197505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342197505,4.9845345,2.3604075,7.687139505,0.29,0.85,1.14,0
PIPO 13,8,01Year2,0.050137924,0.292153508,0,0.342291432,0.138320958,0,0,0,0,0,0,0,0,0,0,0,0.138320958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138320958,0,0,0,0,0,0,0,0,0,0,0,0.48061239,2.14850625,1.499553,4.12867164,0.125,0.54,0.665,0
PIPO 13,9,01Year5,0.033424587,0.759610801,0.6007174,1.393752787,0.122526524,0,0,0,0,0,0,0,0,0,0,0,0.122526524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122526524,0,0,0,0,0,0,0,0,0,0,0,1.51627931,5.629086375,1.56897675,8.714342435,0.3275,0.565,0.8925,0
PIPO 13,13,02Post,0.050142513,0.116911014,0,0.167053527,0.14657714,0,0,0,0,0,0,0,0,0,0,0,0.14657714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14657714,0,0,0,0,0,0,0,0,0,0,0,0.313630667,2.105536125,0.31934925,2.738516042,0.1225,0.115,0.2375,0
PIPO 13,14,02Year1,0.033418324,0.116911014,0,0.150329338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150329338,0.472671375,2.0271735,2.650174213,0.0275,0.73,0.7575,0
PIPO 13,15,02Year2,0.016709162,0.175289185,0.300321179,0.492319527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492319527,2.66414775,1.228800375,4.385267652,0.155,0.4425,0.5975,0
PIPO 13,16,02Year5,0.050157954,0.701203432,0,0.751361386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751361386,1.503954375,2.332638,4.587953761,0.0875,0.84,0.9275,0
PIPO 13,19,03Post,0.050157954,0.35080893,0.30039622,0.701363104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701363104,2.535237375,1.20797325,4.444573729,0.1475,0.435,0.5825,0
PIPO 13,20,03Year1,0.075225872,0.643085017,0.30039622,1.018707109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018707109,0.042970125,1.117722375,2.179399609,0.0025,0.4025,0.405,0
PIPO 13,21,03Year2,0.05851671,0.467518582,0,0.526035291,0.306435964,0,0,0,0,0,0,0,0,0,0,0,0.306435964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306435964,0,0,0,0,0,0,0,0,0,0,0,0.832471255,1.031283,0.395715375,2.25946963,0.06,0.1425,0.2025,0
PIPO 13,22,03Year5,0.108639192,1.577725247,0.600792441,2.28715688,0.14657714,0,0,0,0,0,0,0,0,0,0,0,0.14657714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14657714,0,0,0,0,0,0,0,0,0,0,0,2.43373402,1.46098425,1.45789875,5.35261702,0.085,0.525,0.61,0
PIPO 13,23,03Year10,0.025083359,0.643023728,0.30039622,0.968503307,0.29937602,0.106990613,0,0,0,0,0,0,0,0,0,0,0.29937602,0,0,0,0,0.106990613,0,0,0,0,0,0,0,0,0,0.29937602,0,0,0,0,0,0.106990613,0,0,0,0,0,1.37486994,4.125132,2.65198725,8.15198919,0.24,0.955,1.195,0
PIPO 14,5,Pre,0.083553323,0.175274587,0.900918505,1.159746414,0.277488193,0,0,0,0,0,0,0,0,0,0,0,0.277488193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277488193,0,0,0,0,0,0,0,0,0,0,0,1.437234607,7.3908615,1.51343775,10.34153386,0.43,0.545,0.975,0
PIPO 14,6,01Post,0.075205004,0.408974036,0.300321179,0.784500219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784500219,1.933655625,0.666468,3.384623844,0.1125,0.24,0.3525,0
PIPO 14,7,01Year1,0.008354581,0.233699449,0,0.24205403,0.242385701,0,0,0,0,0,0,0,0,0,0,0,0.242385701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242385701,0,0,0,0,0,0,0,0,0,0,0,0.484439731,4.082161875,1.034413875,5.601015481,0.2375,0.3725,0.61,0
PIPO 14,8,01Year2,0.100262485,0.116875994,0,0.217138479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217138479,1.97662575,0.909451125,3.103215354,0.115,0.3275,0.4425,0
PIPO 14,9,01Year5,0.041792942,0.58428364,0,0.626076582,0.398052029,0,0,0,0,0,0,0,0,0,0,0,0.398052029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398052029,0,0,0,0,0,0,0,0,0,0,0,1.02412861,2.793058125,1.506495375,5.32368211,0.1625,0.5425,0.705,0
PIPO 14,13,02Post,0.075216275,0.408991544,0,0.484207819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484207819,1.847715375,0.131905125,2.463828319,0.1075,0.0475,0.155,0
PIPO 14,14,02Year1,0.041787933,0.467468946,0,0.509256878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509256878,0.644551875,1.381532625,2.535341378,0.0375,0.4975,0.535,0
PIPO 14,15,02Year2,0.066831637,0.23376951,0,0.300601146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300601146,3.394639875,1.742536125,5.437777146,0.1975,0.6275,0.825,0
PIPO 14,16,02Year5,0.025066247,0.175265826,0,0.200332072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200332072,0.77346225,1.388475,2.362269322,0.045,0.5,0.545,0
PIPO 14,19,03Post,0.016714171,0.116884755,0,0.133598926,0.14651855,0,0,0,0,0,0,0,0,0,0,0,0.14651855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14651855,0,0,0,0,0,0,0,0,0,0,0,0.280117476,0.94534275,0.853912125,2.079372351,0.055,0.3075,0.3625,0
PIPO 14,20,03Year1,0.008354581,0.292150581,0,0.300505162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300505162,1.847715375,1.45789875,3.606119287,0.1075,0.525,0.6325,0
PIPO 14,21,03Year2,0.033420828,0.058416101,0,0.091836929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091836929,0.730492125,0.562332375,1.384661429,0.0425,0.2025,0.245,0
PIPO 14,22,03Year5,0.016709162,0.350689295,0,0.367398457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367398457,0.214850625,0.944163,1.526412082,0.0125,0.34,0.3525,0
PIPO 14,23,03Year10,0.025066247,0.584301148,0.600642359,1.210009754,0.337889718,0,0,0,0,0,0,0,0,0,0,0,0.337889718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337889718,0,0,0,0,0,0,0,0,0,0,0,1.547899472,2.535237375,1.943865,6.027001847,0.1475,0.7,0.8475,0
PIPO 15,5,Pre,0.041856746,0.643487601,0.905352639,1.590696986,0.545223606,5.1241761,0,0,0,0,0,0,0,0,0,0,0.545223606,0,0,0,0,0.279708982,1.429718685,1.632041565,1.782706869,0,0,0,0,0,0,0.545223606,0,0,0,0,0,0.279708982,3.06176025,1.782706869,0,0,0,7.260096693,10.87144163,2.436773625,20.56831194,0.6325,0.8775,1.51,0
PIPO 15,6,01Post,0.159175212,1.052820697,1.202544901,2.41454081,0.317939701,1.12642037,0,0,0,0,0,0,0,0,0,0,0.317939701,0,0,0,0,0.328516705,0,0.797903665,0,0,0,0,0,0,0,0.317939701,0,0,0,0,0,0.328516705,0.797903665,0,0,0,0,3.858900882,2.277416625,1.055241,7.191558507,0.1325,0.38,0.5125,0
PIPO 15,7,01Year1,0.125933456,0.585071416,1.807261315,2.518266187,0.115217811,1.829318223,0,0,0,0,0,0,0,0,0,0,0.115217811,0,0,0,0,0.236354089,0,1.592964134,0,0,0,0,0,0,0,0.115217811,0,0,0,0,0,0.236354089,1.592964134,0,0,0,0,4.462802221,4.468893,2.1382515,11.06994672,0.26,0.77,1.03,0
PIPO 15,8,01Year2,0.175861883,1.052890663,0.905712288,2.134464834,1.712726825,0.264412397,0,0,0,0,0,0,0,0,0,0,0.34649269,1.366234136,0,0,0,0.264412397,0,0,0,0,0,0,0,0,0,0.34649269,1.366234136,0,0,0,0,0.264412397,0,0,0,0,0,4.111604055,3.69543075,1.798075125,9.60510993,0.215,0.6475,0.8625,0
PIPO 15,9,01Year5,0.041856746,0,1.804177001,1.846033747,0.44642841,0.74440627,0,0,0,0,0,0,0,0,0,0,0.44642841,0,0,0,0,0.247097892,0.497308378,0,0,0,0,0,0,0,0,0.44642841,0,0,0,0,0,0.247097892,0.497308378,0,0,0,0,3.036868427,4.21107225,1.381532625,8.629473302,0.245,0.4975,0.7425,0
PIPO 15,13,02Post,0.234882815,3.173360917,2.727109103,6.135352835,1.636548516,0.797903665,0,0,0,0,0,0,0,0,0,0,0.54251883,1.094029686,0,0,0,0,0,0.797903665,0,0,0,0,0,0,0,0.54251883,1.094029686,0,0,0,0,0,0.797903665,0,0,0,0,8.569805016,6.7033395,1.68005475,16.95319927,0.39,0.605,0.995,0
PIPO 15,14,02Year1,0.219079936,2.2356531,2.118589078,4.573322114,2.607329055,0.565826421,0,0,0,0,0,0,0,0,0,0,0.745979918,1.861349137,0,0,0,0,0.565826421,0,0,0,0,0,0,0,0,0.745979918,1.861349137,0,0,0,0,0,0.565826421,0,0,0,0,7.746477591,3.6094905,2.103539625,13.45950772,0.21,0.7575,0.9675,0
PIPO 15,15,02Year2,0.167618598,2.882240472,4.839529552,7.889388622,4.606504059,0.565826421,0,0,0,0,0,0,0,0,0,0,1.902901931,2.703602128,0,0,0,0,0.565826421,0,0,0,0,0,0,0,0,1.902901931,2.703602128,0,0,0,0,0,0.565826421,0,0,0,0,13.0617191,6.78927975,1.839729375,21.69072823,0.395,0.6625,1.0575,0
PIPO 15,16,02Year5,0.134554207,1.176382668,1.815228187,3.126165062,5.203120164,0,0,0,0,0,0,0,0,0,0,0,1.027798076,4.175322088,0,0,0,0,0,0,0,0,0,0,0,0,0,1.027798076,4.175322088,0,0,0,0,0,0,0,0,0,0,8.329285225,5.285325375,1.242685125,14.85729573,0.3075,0.4475,0.755,0
PIPO 15,19,03Post,0.025195848,0.234684566,0.605076062,0.864956476,1.638578877,0.362482551,0,0,0,0,0,0,0,0,0,0,1.051099922,0.587478955,0,0,0,0.362482551,0,0,0,0,0,0,0,0,0,1.051099922,0.587478955,0,0,0,0,0.362482551,0,0,0,0,0,2.866017904,2.363356875,0.548447625,5.777822404,0.1375,0.1975,0.335,0
PIPO 15,20,03Year1,0.050315898,0.703203478,0.601632099,1.355151476,1.278625697,0.329328659,0,0,0,0,0,0,0,0,0,0,0.772680224,0.505945473,0,0,0,0.329328659,0,0,0,0,0,0,0,0,0,0.772680224,0.505945473,0,0,0,0,0.329328659,0,0,0,0,0,2.963105832,2.32038675,0.999702,6.283194582,0.135,0.36,0.495,0
PIPO 15,21,03Year2,0.067138395,0.586761235,0,0.65389963,1.083970402,0.400056963,0,0,0,0,0,0,0,0,0,0,1.083970402,0,0,0,0,0.400056963,0,0,0,0,0,0,0,0,0,1.083970402,0,0,0,0,0,0.400056963,0,0,0,0,0,2.137926995,2.406327,1.492610625,6.03686462,0.14,0.5375,0.6775,0
PIPO 15,22,03Year5,0.168305013,1.889926528,1.821037166,3.879268708,3.940046282,0.646827021,0,0,0,0,0,0,0,0,0,0,2.24857177,1.691474512,0,0,0,0.218522642,0.428304379,0,0,0,0,0,0,0,0,2.24857177,1.691474512,0,0,0,0,0.218522642,0.428304379,0,0,0,0,8.466142011,3.566520375,2.1382515,14.17091389,0.2075,0.77,0.9775,0
PIPO 15,23,03Year10,0.152178937,1.771614239,2.128561317,4.052354493,3.224099624,0.744633296,0,0,0,0,0,0,0,0,0,0,3.224099624,0,0,0,0,0.744633296,0,0,0,0,0,0,0,0,0,3.224099624,0,0,0,0,0,0.744633296,0,0,0,0,0,8.021087412,4.339982625,2.20767525,14.56874529,0.2525,0.795,1.0475,0
PIPO 16,5,Pre,0.100293793,1.170081287,1.202814174,2.473189253,7.180807756,0.442592584,0,0,0,0,0,0,0,0,0,0,0.446252711,0,1.447244455,0,5.287310591,0.442592584,0,0,0,0,0,0,0,0,0,0.446252711,1.447244455,0,5.287310591,0,0,0.442592584,0,0,0,0,0,10.09658959,16.97319938,2.73529575,29.80508472,0.9875,0.985,1.9725,0
PIPO 16,6,01Post,0.025080007,0.116875994,0,0.141956001,5.06191659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06191659,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06191659,0,0,0,0,0,0,0,0,0,5.20387259,0.77346225,0.56927475,6.54660959,0.045,0.205,0.25,0
PIPO 16,7,01Year1,0.025067499,0.116840964,0.300501246,0.442409709,5.445576315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.445576315,0,0,0,0,0,0,0,0,0,0,0,0,0,5.445576315,0,0,0,0,0,0,0,0,0,5.887986024,0.214850625,0.23604075,6.338877399,0.0125,0.085,0.0975,0
PIPO 16,8,01Year2,0.05850586,0.116840964,0.300501246,0.47584807,4.073547475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.073547475,0,0,0,0,0,0,0,0,0,0,0,0,0,4.073547475,0,0,0,0,0,0,0,0,0,4.549395545,1.5469245,0.548447625,6.64476767,0.09,0.1975,0.2875,0
PIPO 16,9,01Year5,0.100406393,1.697243771,0.300995874,2.098646038,4.66378242,0,0,0,0,0,0,0,0,0,0,0,0.767319452,0,0,3.896462968,0,0,0,0,0,0,0,0,0,0,0,0.767319452,0,3.896462968,0,0,0,0,0,0,0,0,0,6.762428458,0.558611625,1.332936,8.653976083,0.0325,0.48,0.5125,0
PIPO 16,10,01Year10,0.2173969,1.695459366,0.901773697,2.814629962,3.931873614,2.750770335,0,0,0,0,0,0,0,0,0,0,1.415251704,0,0,2.51662191,0,0.642310381,0.631246892,0,1.477213061,0,0,0,0,0,0,1.415251704,0,2.51662191,0,0,0,0.642310381,0.631246892,1.477213061,0,0,0,9.497273911,3.394639875,1.92998025,14.82189404,0.1975,0.695,0.8925,0
PIPO 16,13,02Post,0.142154332,1.28602124,0.300636225,1.728811797,5.311578699,0.078632831,0,0,0,0,0,0,0,0,0,0,1.499240634,1.630866755,0,2.181471311,0,0.078632831,0,0,0,0,0,0,0,0,0,1.499240634,1.630866755,2.181471311,0,0,0,0.078632831,0,0,0,0,0,7.119023327,0.472671375,1.131607125,8.723301827,0.0275,0.4075,0.435,0
PIPO 16,14,02Year1,0.150491391,0.467652838,0.600822426,1.218966654,4.874363258,0,0,0,0,0,0,0,0,0,0,0,1.471986193,1.532117025,0,1.87026004,0,0,0,0,0,0,0,0,0,0,0,1.471986193,1.532117025,1.87026004,0,0,0,0,0,0,0,0,0,6.093329911,2.14850625,0.65258325,8.894419411,0.125,0.235,0.36,0
PIPO 16,15,02Year2,0.083608413,1.519992095,0.300501246,1.904101755,5.072028122,0,0,0,0,0,0,0,0,0,0,0,1.466166765,0.766058512,0.969542805,1.87026004,0,0,0,0,0,0,0,0,0,0,0,1.466166765,1.735601317,1.87026004,0,0,0,0,0,0,0,0,0,6.976129877,3.738400875,0.784488375,11.49901913,0.2175,0.2825,0.5,0
PIPO 17,5,Pre,0.325981007,0.467503976,0.300501246,1.093986229,2.669902058,0.139854491,0,0,0,0,0,0,0,0,0,0,0.647028802,0,0,2.022873256,0,0.139854491,0,0,0,0,0,0,0,0,0,0.647028802,0,2.022873256,0,0,0,0.139854491,0,0,0,0,0,3.903742778,6.230668125,3.283743375,13.41815428,0.3625,1.1825,1.545,0
PIPO 17,6,01Post,0.158827607,0.29223524,1.50205603,1.953118878,0.586776998,0,0,0,0,0,0,0,0,0,0,0,0,0.586776998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586776998,0,0,0,0,0,0,0,0,0,0,2.539895876,6.402548625,1.4162445,10.358689,0.3725,0.51,0.8825,0
